participant,trial_n,recip_rt_sciat_block_2,accuracy,rt,age,gender,exclude,IAT_condition,attribute_condition,recip_rt_sciat_block_1
160233148,33,0.9107468123861566,1,981,27,male,FALSE,Flowers,nonword attributes,1.019367991845056
160233148,34,2.6455026455026456,1,629,27,male,FALSE,Flowers,nonword attributes,1.589825119236884
160233148,36,1.0471204188481675,1,551,27,male,FALSE,Flowers,nonword attributes,1.8148820326678765
160233148,37,1.9193857965451055,1,522,27,male,FALSE,Flowers,nonword attributes,1.9157088122605364
160233148,38,1.2658227848101267,1,626,27,male,FALSE,Flowers,nonword attributes,1.597444089456869
160233148,39,1.1933174224343674,1,805,27,male,FALSE,Flowers,nonword attributes,1.2422360248447204
160233148,40,0.6978367062107467,1,720,27,male,FALSE,Flowers,nonword attributes,1.3888888888888888
160233148,41,1.6129032258064515,1,898,27,male,FALSE,Flowers,nonword attributes,1.1135857461024499
160233148,42,2.4813895781637716,1,675,27,male,FALSE,Flowers,nonword attributes,1.4814814814814814
160233148,43,1.7241379310344827,1,939,27,male,FALSE,Flowers,nonword attributes,1.0649627263045793
160233148,44,1.2269938650306749,1,635,27,male,FALSE,Flowers,nonword attributes,1.5748031496062993
160233148,45,1.6233766233766234,1,537,27,male,FALSE,Flowers,nonword attributes,1.86219739292365
160233148,46,1.9342359767891684,1,626,27,male,FALSE,Flowers,nonword attributes,1.597444089456869
160233148,47,0.9372071227741331,1,614,27,male,FALSE,Flowers,nonword attributes,1.6286644951140066
160233148,48,1.0660980810234542,1,515,27,male,FALSE,Flowers,nonword attributes,1.941747572815534
160233148,49,0.9541984732824428,1,646,27,male,FALSE,Flowers,nonword attributes,1.5479876160990713
160233148,50,1.644736842105263,1,674,27,male,FALSE,Flowers,nonword attributes,1.4836795252225519
160233148,51,1.4705882352941178,1,413,27,male,FALSE,Flowers,nonword attributes,2.4213075060532687
160233148,52,1.7094017094017093,1,649,27,male,FALSE,Flowers,nonword attributes,1.5408320493066257
160233148,53,1.0266940451745379,1,557,27,male,FALSE,Flowers,nonword attributes,1.7953321364452424
160233148,54,2.0202020202020203,0,1122,27,male,FALSE,Flowers,nonword attributes,0.8912655971479501
160233148,55,1.3192612137203166,1,927,27,male,FALSE,Flowers,nonword attributes,1.0787486515641855
160233148,56,1.4771048744460857,1,520,27,male,FALSE,Flowers,nonword attributes,1.9230769230769231
160233148,57,2.1645021645021645,,,,,,,,
160233148,58,1.8484288354898337,1,664,27,male,FALSE,Flowers,nonword attributes,1.5060240963855422
160233148,59,2.0491803278688523,1,565,27,male,FALSE,Flowers,nonword attributes,1.7699115044247788
160233148,60,1.6233766233766234,1,681,27,male,FALSE,Flowers,nonword attributes,1.4684287812041117
160233148,61,1.6778523489932886,,,,,,,,
160233148,62,1.7857142857142858,1,562,27,male,FALSE,Flowers,nonword attributes,1.7793594306049823
160233148,63,1.6750418760469012,1,578,27,male,FALSE,Flowers,nonword attributes,1.7301038062283738
160233148,64,1.9193857965451055,1,533,27,male,FALSE,Flowers,nonword attributes,1.876172607879925
160233148,65,1.6528925619834711,1,427,27,male,FALSE,Flowers,nonword attributes,2.34192037470726
160233148,66,1.1947431302270013,1,527,27,male,FALSE,Flowers,nonword attributes,1.8975332068311195
160233148,67,2.506265664160401,1,926,27,male,FALSE,Flowers,nonword attributes,1.079913606911447
160233148,70,1.7543859649122806,1,755,27,male,FALSE,Flowers,nonword attributes,1.3245033112582782
162858532,1,1.5313935681470139,1,523,34,male,FALSE,Flowers,nonword attributes,1.9120458891013383
162858532,2,2.5,1,596,34,male,FALSE,Flowers,nonword attributes,1.6778523489932886
162858532,3,1.8148820326678765,1,519,34,male,FALSE,Flowers,nonword attributes,1.9267822736030829
162858532,4,1.639344262295082,1,378,34,male,FALSE,Flowers,nonword attributes,2.6455026455026456
162858532,5,2.4213075060532687,1,615,34,male,FALSE,Flowers,nonword attributes,1.6260162601626016
162858532,6,2.881844380403458,0,764,34,male,FALSE,Flowers,nonword attributes,1.3089005235602094
162858532,8,1.7953321364452424,1,724,34,male,FALSE,Flowers,nonword attributes,1.3812154696132597
162858532,9,2.0161290322580645,1,605,34,male,FALSE,Flowers,nonword attributes,1.6528925619834711
162858532,10,1.6611295681063123,1,451,34,male,FALSE,Flowers,nonword attributes,2.2172949002217295
162858532,11,2.1367521367521367,1,507,34,male,FALSE,Flowers,nonword attributes,1.9723865877712032
162858532,12,1.9880715705765408,1,625,34,male,FALSE,Flowers,nonword attributes,1.6
162858532,13,1.2376237623762376,1,459,34,male,FALSE,Flowers,nonword attributes,2.178649237472767
162858532,14,2.34192037470726,1,649,34,male,FALSE,Flowers,nonword attributes,1.5408320493066257
162858532,15,1.597444089456869,1,669,34,male,FALSE,Flowers,nonword attributes,1.4947683109118086
162858532,16,1.4534883720930232,1,530,34,male,FALSE,Flowers,nonword attributes,1.8867924528301887
162858532,17,1.3966480446927374,1,491,34,male,FALSE,Flowers,nonword attributes,2.0366598778004072
162858532,18,1.5748031496062993,1,527,34,male,FALSE,Flowers,nonword attributes,1.8975332068311195
162858532,19,1.8975332068311195,1,875,34,male,FALSE,Flowers,nonword attributes,1.1428571428571428
162858532,20,1.3106159895150722,1,545,34,male,FALSE,Flowers,nonword attributes,1.834862385321101
162858532,21,1.7985611510791366,1,480,34,male,FALSE,Flowers,nonword attributes,2.0833333333333335
162858532,22,1.937984496124031,0,972,34,male,FALSE,Flowers,nonword attributes,1.02880658436214
162858532,23,1.2062726176115801,1,408,34,male,FALSE,Flowers,nonword attributes,2.450980392156863
162858532,24,1.0822510822510822,0,1038,34,male,FALSE,Flowers,nonword attributes,0.9633911368015414
162858532,25,0.5227391531625719,1,400,34,male,FALSE,Flowers,nonword attributes,2.5
162858532,26,1.485884101040119,1,536,34,male,FALSE,Flowers,nonword attributes,1.8656716417910448
162858532,27,1.9607843137254901,1,661,34,male,FALSE,Flowers,nonword attributes,1.51285930408472
162858532,28,1.9723865877712032,1,800,34,male,FALSE,Flowers,nonword attributes,1.25
162858532,29,2.2172949002217295,1,521,34,male,FALSE,Flowers,nonword attributes,1.9193857965451055
162858532,31,2.272727272727273,1,538,34,male,FALSE,Flowers,nonword attributes,1.858736059479554
162858532,32,2.444987775061125,1,346,34,male,FALSE,Flowers,nonword attributes,2.8901734104046244
162858532,33,2.2988505747126435,0,1509,34,male,FALSE,Flowers,nonword attributes,0.6626905235255136
162858532,34,1.9841269841269842,1,579,34,male,FALSE,Flowers,nonword attributes,1.7271157167530224
162858532,35,1.9607843137254901,1,519,34,male,FALSE,Flowers,nonword attributes,1.9267822736030829
162858532,36,2.3640661938534278,1,867,34,male,FALSE,Flowers,nonword attributes,1.1534025374855825
162858532,37,2.6525198938992043,1,659,34,male,FALSE,Flowers,nonword attributes,1.5174506828528074
162858532,38,1.7123287671232876,1,560,34,male,FALSE,Flowers,nonword attributes,1.7857142857142858
162858532,39,2.1881838074398248,1,497,34,male,FALSE,Flowers,nonword attributes,2.0120724346076457
162858532,40,1.7452006980802792,1,455,34,male,FALSE,Flowers,nonword attributes,2.197802197802198
162858532,41,1.8691588785046729,1,508,34,male,FALSE,Flowers,nonword attributes,1.968503937007874
162858532,42,1.7825311942959001,1,562,34,male,FALSE,Flowers,nonword attributes,1.7793594306049823
162858532,43,1.9569471624266144,1,491,34,male,FALSE,Flowers,nonword attributes,2.0366598778004072
162858532,44,2.808988764044944,1,717,34,male,FALSE,Flowers,nonword attributes,1.394700139470014
162858532,46,2.4154589371980677,1,482,34,male,FALSE,Flowers,nonword attributes,2.074688796680498
162858532,47,1.3850415512465375,1,955,34,male,FALSE,Flowers,nonword attributes,1.0471204188481675
162858532,48,1.3003901170351104,1,465,34,male,FALSE,Flowers,nonword attributes,2.150537634408602
162858532,50,2.2222222222222223,1,530,34,male,FALSE,Flowers,nonword attributes,1.8867924528301887
162858532,51,1.7793594306049823,1,495,34,male,FALSE,Flowers,nonword attributes,2.0202020202020203
162858532,52,1.7391304347826086,1,1490,34,male,FALSE,Flowers,nonword attributes,0.6711409395973155
162858532,53,2.0618556701030926,1,480,34,male,FALSE,Flowers,nonword attributes,2.0833333333333335
162858532,54,2.816901408450704,1,475,34,male,FALSE,Flowers,nonword attributes,2.1052631578947367
162858532,55,2.207505518763797,1,558,34,male,FALSE,Flowers,nonword attributes,1.7921146953405018
162858532,56,2.358490566037736,1,730,34,male,FALSE,Flowers,nonword attributes,1.36986301369863
162858532,57,2.5510204081632653,,,,,,,,
162858532,58,1.7543859649122806,1,501,34,male,FALSE,Flowers,nonword attributes,1.996007984031936
162858532,60,1.949317738791423,1,721,34,male,FALSE,Flowers,nonword attributes,1.3869625520110958
162858532,61,2.4154589371980677,1,441,34,male,FALSE,Flowers,nonword attributes,2.2675736961451247
162858532,64,1.6835016835016836,1,482,34,male,FALSE,Flowers,nonword attributes,2.074688796680498
162858532,65,1.3888888888888888,1,517,34,male,FALSE,Flowers,nonword attributes,1.9342359767891684
162858532,66,1.9305019305019304,1,650,34,male,FALSE,Flowers,nonword attributes,1.5384615384615385
162858532,67,1.893939393939394,1,426,34,male,FALSE,Flowers,nonword attributes,2.347417840375587
162858532,68,2.178649237472767,1,430,34,male,FALSE,Flowers,nonword attributes,2.3255813953488373
162858532,69,1.8148820326678765,1,521,34,male,FALSE,Flowers,nonword attributes,1.9193857965451055
162858532,70,1.4705882352941178,1,360,34,male,FALSE,Flowers,nonword attributes,2.7777777777777777
167901609,1,0.7163323782234957,1,1249,39,female,FALSE,Flowers,opposite valenced attributes,0.800640512409928
167901609,2,1.8018018018018018,1,677,39,female,FALSE,Flowers,opposite valenced attributes,1.4771048744460857
167901609,3,1.4144271570014144,1,448,39,female,FALSE,Flowers,opposite valenced attributes,2.232142857142857
167901609,4,1.9342359767891684,1,461,39,female,FALSE,Flowers,opposite valenced attributes,2.1691973969631237
167901609,5,1.529051987767584,1,385,39,female,FALSE,Flowers,opposite valenced attributes,2.5974025974025974
167901609,6,1.5772870662460567,1,407,39,female,FALSE,Flowers,opposite valenced attributes,2.457002457002457
167901609,7,1.8416206261510129,1,597,39,female,FALSE,Flowers,opposite valenced attributes,1.6750418760469012
167901609,8,1.4727540500736378,1,388,39,female,FALSE,Flowers,opposite valenced attributes,2.577319587628866
167901609,9,1.3531799729364005,1,387,39,female,FALSE,Flowers,opposite valenced attributes,2.5839793281653747
167901609,10,1.5748031496062993,1,441,39,female,FALSE,Flowers,opposite valenced attributes,2.2675736961451247
167901609,11,1.3157894736842106,1,422,39,female,FALSE,Flowers,opposite valenced attributes,2.3696682464454977
167901609,12,1.3297872340425532,1,499,39,female,FALSE,Flowers,opposite valenced attributes,2.004008016032064
167901609,13,1.6233766233766234,0,781,39,female,FALSE,Flowers,opposite valenced attributes,1.2804097311139564
167901609,14,1.0905125408942202,1,587,39,female,FALSE,Flowers,opposite valenced attributes,1.7035775127768313
167901609,15,1.7182130584192439,1,586,39,female,FALSE,Flowers,opposite valenced attributes,1.7064846416382253
167901609,16,1.7667844522968197,1,505,39,female,FALSE,Flowers,opposite valenced attributes,1.9801980198019802
167901609,17,1.876172607879925,1,499,39,female,FALSE,Flowers,opposite valenced attributes,2.004008016032064
167901609,18,1.567398119122257,1,445,39,female,FALSE,Flowers,opposite valenced attributes,2.247191011235955
167901609,19,1.3123359580052494,1,506,39,female,FALSE,Flowers,opposite valenced attributes,1.976284584980237
167901609,20,1.5552099533437014,1,548,39,female,FALSE,Flowers,opposite valenced attributes,1.8248175182481752
167901609,21,2.557544757033248,1,397,39,female,FALSE,Flowers,opposite valenced attributes,2.5188916876574305
167901609,23,1.644736842105263,1,567,39,female,FALSE,Flowers,opposite valenced attributes,1.763668430335097
167901609,24,2.092050209205021,1,646,39,female,FALSE,Flowers,opposite valenced attributes,1.5479876160990713
167901609,25,1.5408320493066257,1,442,39,female,FALSE,Flowers,opposite valenced attributes,2.262443438914027
167901609,26,2.3696682464454977,1,359,39,female,FALSE,Flowers,opposite valenced attributes,2.785515320334262
167901609,27,1.941747572815534,1,463,39,female,FALSE,Flowers,opposite valenced attributes,2.159827213822894
167901609,28,1.9011406844106464,1,523,39,female,FALSE,Flowers,opposite valenced attributes,1.9120458891013383
167901609,29,1.529051987767584,1,477,39,female,FALSE,Flowers,opposite valenced attributes,2.0964360587002098
167901609,30,2.183406113537118,1,672,39,female,FALSE,Flowers,opposite valenced attributes,1.4880952380952381
167901609,31,2.237136465324385,1,691,39,female,FALSE,Flowers,opposite valenced attributes,1.447178002894356
167901609,32,2.1413276231263385,1,414,39,female,FALSE,Flowers,opposite valenced attributes,2.4154589371980677
167901609,33,1.607717041800643,1,460,39,female,FALSE,Flowers,opposite valenced attributes,2.1739130434782608
167901609,34,1.9083969465648856,1,408,39,female,FALSE,Flowers,opposite valenced attributes,2.450980392156863
167901609,35,1.3793103448275863,0,830,39,female,FALSE,Flowers,opposite valenced attributes,1.2048192771084338
167901609,36,1.5479876160990713,1,554,39,female,FALSE,Flowers,opposite valenced attributes,1.8050541516245486
167901609,37,1.594896331738437,1,610,39,female,FALSE,Flowers,opposite valenced attributes,1.639344262295082
167901609,38,2.0161290322580645,1,608,39,female,FALSE,Flowers,opposite valenced attributes,1.644736842105263
167901609,39,1.5552099533437014,1,678,39,female,FALSE,Flowers,opposite valenced attributes,1.4749262536873156
167901609,40,1.4388489208633093,1,529,39,female,FALSE,Flowers,opposite valenced attributes,1.890359168241966
167901609,41,1.6181229773462784,1,459,39,female,FALSE,Flowers,opposite valenced attributes,2.178649237472767
167901609,42,1.6666666666666667,1,550,39,female,FALSE,Flowers,opposite valenced attributes,1.8181818181818181
167901609,43,1.876172607879925,1,518,39,female,FALSE,Flowers,opposite valenced attributes,1.9305019305019304
167901609,44,1.7421602787456445,1,632,39,female,FALSE,Flowers,opposite valenced attributes,1.5822784810126582
167901609,45,2.1321961620469083,1,533,39,female,FALSE,Flowers,opposite valenced attributes,1.876172607879925
167901609,46,1.9801980198019802,1,630,39,female,FALSE,Flowers,opposite valenced attributes,1.5873015873015872
167901609,47,2.1052631578947367,1,627,39,female,FALSE,Flowers,opposite valenced attributes,1.594896331738437
167901609,48,1.7921146953405018,1,1008,39,female,FALSE,Flowers,opposite valenced attributes,0.9920634920634921
167901609,49,1.5105740181268883,1,622,39,female,FALSE,Flowers,opposite valenced attributes,1.607717041800643
167901609,50,2.1459227467811157,1,411,39,female,FALSE,Flowers,opposite valenced attributes,2.4330900243309004
167901609,51,1.876172607879925,1,450,39,female,FALSE,Flowers,opposite valenced attributes,2.2222222222222223
167901609,52,1.6501650165016502,1,502,39,female,FALSE,Flowers,opposite valenced attributes,1.9920318725099602
167901609,53,1.4124293785310735,1,575,39,female,FALSE,Flowers,opposite valenced attributes,1.7391304347826086
167901609,54,1.3774104683195592,1,735,39,female,FALSE,Flowers,opposite valenced attributes,1.3605442176870748
167901609,55,1.1695906432748537,1,687,39,female,FALSE,Flowers,opposite valenced attributes,1.455604075691412
167901609,56,1.658374792703151,1,642,39,female,FALSE,Flowers,opposite valenced attributes,1.557632398753894
167901609,57,1.0764262648008611,1,535,39,female,FALSE,Flowers,opposite valenced attributes,1.8691588785046729
167901609,58,1.9455252918287937,1,487,39,female,FALSE,Flowers,opposite valenced attributes,2.0533880903490758
167901609,59,1.9342359767891684,1,419,39,female,FALSE,Flowers,opposite valenced attributes,2.386634844868735
167901609,60,2.127659574468085,1,768,39,female,FALSE,Flowers,opposite valenced attributes,1.3020833333333333
167901609,61,1.5408320493066257,1,479,39,female,FALSE,Flowers,opposite valenced attributes,2.0876826722338206
167901609,62,0.47778308647873863,1,458,39,female,FALSE,Flowers,opposite valenced attributes,2.183406113537118
167901609,63,0.7183908045977011,1,558,39,female,FALSE,Flowers,opposite valenced attributes,1.7921146953405018
167901609,64,1.669449081803005,1,646,39,female,FALSE,Flowers,opposite valenced attributes,1.5479876160990713
167901609,65,1.2422360248447204,1,531,39,female,FALSE,Flowers,opposite valenced attributes,1.8832391713747645
167901609,66,1.5360983102918586,1,604,39,female,FALSE,Flowers,opposite valenced attributes,1.6556291390728477
167901609,67,1.5267175572519085,1,498,39,female,FALSE,Flowers,opposite valenced attributes,2.0080321285140563
167901609,68,1.658374792703151,1,469,39,female,FALSE,Flowers,opposite valenced attributes,2.1321961620469083
167901609,69,1.8083182640144666,1,584,39,female,FALSE,Flowers,opposite valenced attributes,1.7123287671232876
167901609,70,1.8083182640144666,1,711,39,female,FALSE,Flowers,opposite valenced attributes,1.4064697609001406
170791088,1,1.5479876160990713,1,810,32,female,FALSE,Insects,nonword attributes,1.2345679012345678
170791088,2,1.4164305949008498,1,1000,32,female,FALSE,Insects,nonword attributes,1
170791088,3,1.6286644951140066,1,649,32,female,FALSE,Insects,nonword attributes,1.5408320493066257
170791088,4,1.6891891891891893,1,378,32,female,FALSE,Insects,nonword attributes,2.6455026455026456
170791088,5,1.0030090270812437,1,867,32,female,FALSE,Insects,nonword attributes,1.1534025374855825
170791088,6,1.858736059479554,1,534,32,female,FALSE,Insects,nonword attributes,1.8726591760299625
170791088,7,1.7241379310344827,1,712,32,female,FALSE,Insects,nonword attributes,1.404494382022472
170791088,8,0.800640512409928,1,910,32,female,FALSE,Insects,nonword attributes,1.098901098901099
170791088,9,1.7152658662092624,1,448,32,female,FALSE,Insects,nonword attributes,2.232142857142857
170791088,10,2.0242914979757085,1,1501,32,female,FALSE,Insects,nonword attributes,0.6662225183211192
170791088,11,2.109704641350211,1,779,32,female,FALSE,Insects,nonword attributes,1.2836970474967908
170791088,12,1.7064846416382253,1,546,32,female,FALSE,Insects,nonword attributes,1.8315018315018314
170791088,13,1.485884101040119,1,608,32,female,FALSE,Insects,nonword attributes,1.644736842105263
170791088,14,1.0266940451745379,1,538,32,female,FALSE,Insects,nonword attributes,1.858736059479554
170791088,16,1.550387596899225,1,385,32,female,FALSE,Insects,nonword attributes,2.5974025974025974
170791088,17,1.7241379310344827,1,627,32,female,FALSE,Insects,nonword attributes,1.594896331738437
170791088,18,1.4388489208633093,1,518,32,female,FALSE,Insects,nonword attributes,1.9305019305019304
170791088,19,2.4038461538461537,1,796,32,female,FALSE,Insects,nonword attributes,1.256281407035176
170791088,20,1.7064846416382253,1,761,32,female,FALSE,Insects,nonword attributes,1.314060446780552
170791088,21,1.557632398753894,1,648,32,female,FALSE,Insects,nonword attributes,1.5432098765432098
170791088,22,1.5060240963855422,1,1816,32,female,FALSE,Insects,nonword attributes,0.5506607929515418
170791088,23,1.7889087656529516,1,906,32,female,FALSE,Insects,nonword attributes,1.1037527593818985
170791088,24,1.2224938875305624,1,664,32,female,FALSE,Insects,nonword attributes,1.5060240963855422
170791088,25,1.5797788309636651,1,764,32,female,FALSE,Insects,nonword attributes,1.3089005235602094
170791088,26,1.5748031496062993,1,869,32,female,FALSE,Insects,nonword attributes,1.1507479861910241
170791088,27,1.0845986984815619,1,727,32,female,FALSE,Insects,nonword attributes,1.375515818431912
170791088,28,1.858736059479554,1,592,32,female,FALSE,Insects,nonword attributes,1.6891891891891893
170791088,29,1.8248175182481752,1,695,32,female,FALSE,Insects,nonword attributes,1.4388489208633093
170791088,30,1.8181818181818181,1,1172,32,female,FALSE,Insects,nonword attributes,0.8532423208191127
170791088,31,1.5360983102918586,1,691,32,female,FALSE,Insects,nonword attributes,1.447178002894356
170791088,32,1.9157088122605364,1,852,32,female,FALSE,Insects,nonword attributes,1.1737089201877935
170791088,33,0.6779661016949152,1,497,32,female,FALSE,Insects,nonword attributes,2.0120724346076457
170791088,34,2.304147465437788,1,1310,32,female,FALSE,Insects,nonword attributes,0.7633587786259542
170791088,35,2.044989775051125,1,599,32,female,FALSE,Insects,nonword attributes,1.669449081803005
170791088,36,1.7699115044247788,1,658,32,female,FALSE,Insects,nonword attributes,1.5197568389057752
170791088,37,1.221001221001221,1,497,32,female,FALSE,Insects,nonword attributes,2.0120724346076457
170791088,38,0.9569377990430622,1,438,32,female,FALSE,Insects,nonword attributes,2.2831050228310503
170791088,39,1.2019230769230769,1,515,32,female,FALSE,Insects,nonword attributes,1.941747572815534
170791088,40,1.4947683109118086,0,613,32,female,FALSE,Insects,nonword attributes,1.6313213703099512
170791088,41,0.8525149190110827,1,1050,32,female,FALSE,Insects,nonword attributes,0.9523809523809523
170791088,42,0.7518796992481203,1,624,32,female,FALSE,Insects,nonword attributes,1.6025641025641026
170791088,43,1.8181818181818181,1,846,32,female,FALSE,Insects,nonword attributes,1.1820330969267139
170791088,44,1.0741138560687433,1,416,32,female,FALSE,Insects,nonword attributes,2.4038461538461537
170791088,45,2.232142857142857,0,667,32,female,FALSE,Insects,nonword attributes,1.4992503748125936
170791088,46,1.2135922330097086,1,509,32,female,FALSE,Insects,nonword attributes,1.9646365422396856
170791088,47,1.2004801920768307,1,393,32,female,FALSE,Insects,nonword attributes,2.544529262086514
170791088,48,1.1574074074074074,1,436,32,female,FALSE,Insects,nonword attributes,2.293577981651376
170791088,49,1.1587485515643106,,,,,,,,
170791088,50,1.4124293785310735,1,546,32,female,FALSE,Insects,nonword attributes,1.8315018315018314
170791088,51,2.2522522522522523,1,587,32,female,FALSE,Insects,nonword attributes,1.7035775127768313
170791088,52,2.0202020202020203,1,561,32,female,FALSE,Insects,nonword attributes,1.7825311942959001
170791088,53,1.5873015873015872,1,574,32,female,FALSE,Insects,nonword attributes,1.7421602787456445
170791088,54,1.733102253032929,1,506,32,female,FALSE,Insects,nonword attributes,1.976284584980237
170791088,55,1.7391304347826086,1,912,32,female,FALSE,Insects,nonword attributes,1.0964912280701755
170791088,56,1.5527950310559007,1,567,32,female,FALSE,Insects,nonword attributes,1.763668430335097
170791088,57,1.1627906976744187,1,810,32,female,FALSE,Insects,nonword attributes,1.2345679012345678
170791088,58,1.763668430335097,1,706,32,female,FALSE,Insects,nonword attributes,1.4164305949008498
170791088,59,1.4771048744460857,1,653,32,female,FALSE,Insects,nonword attributes,1.5313935681470139
170791088,60,1.763668430335097,1,610,32,female,FALSE,Insects,nonword attributes,1.639344262295082
170791088,61,1.4947683109118086,1,495,32,female,FALSE,Insects,nonword attributes,2.0202020202020203
170791088,62,1.5384615384615385,1,507,32,female,FALSE,Insects,nonword attributes,1.9723865877712032
170791088,63,0.9861932938856016,1,499,32,female,FALSE,Insects,nonword attributes,2.004008016032064
170791088,64,1.6778523489932886,0,916,32,female,FALSE,Insects,nonword attributes,1.091703056768559
170791088,65,0.922509225092251,1,570,32,female,FALSE,Insects,nonword attributes,1.7543859649122806
170791088,66,0.6993006993006993,1,566,32,female,FALSE,Insects,nonword attributes,1.7667844522968197
170791088,67,1.5313935681470139,1,431,32,female,FALSE,Insects,nonword attributes,2.320185614849188
170791088,68,1.0964912280701755,,,,,,,,
170791088,69,1.1947431302270013,1,709,32,female,FALSE,Insects,nonword attributes,1.4104372355430184
170791088,70,1.4326647564469914,1,1314,32,female,FALSE,Insects,nonword attributes,0.76103500761035
173107003,1,1.2578616352201257,1,721,24,male,FALSE,Flowers,nonword attributes,1.3869625520110958
173107003,2,1.0834236186348862,1,754,24,male,FALSE,Flowers,nonword attributes,1.3262599469496021
173107003,3,1.287001287001287,1,926,24,male,FALSE,Flowers,nonword attributes,1.079913606911447
173107003,4,0.8764241893076249,1,609,24,male,FALSE,Flowers,nonword attributes,1.6420361247947455
173107003,5,1.594896331738437,1,646,24,male,FALSE,Flowers,nonword attributes,1.5479876160990713
173107003,6,1.4903129657228018,1,573,24,male,FALSE,Flowers,nonword attributes,1.7452006980802792
173107003,7,0.7374631268436578,1,794,24,male,FALSE,Flowers,nonword attributes,1.2594458438287153
173107003,8,1.5797788309636651,1,851,24,male,FALSE,Flowers,nonword attributes,1.1750881316098707
173107003,9,1.6103059581320451,1,913,24,male,FALSE,Flowers,nonword attributes,1.095290251916758
173107003,10,1.5527950310559007,1,536,24,male,FALSE,Flowers,nonword attributes,1.8656716417910448
173107003,11,1.658374792703151,1,647,24,male,FALSE,Flowers,nonword attributes,1.545595054095827
173107003,12,1.6260162601626016,1,613,24,male,FALSE,Flowers,nonword attributes,1.6313213703099512
173107003,13,1.8867924528301887,1,642,24,male,FALSE,Flowers,nonword attributes,1.557632398753894
173107003,14,2.207505518763797,1,460,24,male,FALSE,Flowers,nonword attributes,2.1739130434782608
173107003,15,1.697792869269949,0,1156,24,male,FALSE,Flowers,nonword attributes,0.8650519031141869
173107003,16,1.6528925619834711,1,1712,24,male,FALSE,Flowers,nonword attributes,0.5841121495327103
173107003,17,1.7241379310344827,1,1629,24,male,FALSE,Flowers,nonword attributes,0.6138735420503376
173107003,18,0.7457121551081283,1,510,24,male,FALSE,Flowers,nonword attributes,1.9607843137254901
173107003,19,1.5174506828528074,1,585,24,male,FALSE,Flowers,nonword attributes,1.7094017094017093
173107003,20,1.3550135501355014,1,486,24,male,FALSE,Flowers,nonword attributes,2.05761316872428
173107003,21,1.6207455429497568,1,677,24,male,FALSE,Flowers,nonword attributes,1.4771048744460857
173107003,22,0.6839945280437757,1,1023,24,male,FALSE,Flowers,nonword attributes,0.9775171065493646
173107003,23,1.4005602240896358,1,716,24,male,FALSE,Flowers,nonword attributes,1.3966480446927374
173107003,24,1.408450704225352,1,717,24,male,FALSE,Flowers,nonword attributes,1.394700139470014
173107003,25,1.4064697609001406,1,784,24,male,FALSE,Flowers,nonword attributes,1.2755102040816326
173107003,26,1.2804097311139564,1,750,24,male,FALSE,Flowers,nonword attributes,1.3333333333333333
173107003,27,1.845018450184502,1,674,24,male,FALSE,Flowers,nonword attributes,1.4836795252225519
173107003,28,1.721170395869191,1,1343,24,male,FALSE,Flowers,nonword attributes,0.7446016381236039
173107003,29,1.5625,1,1029,24,male,FALSE,Flowers,nonword attributes,0.9718172983479106
173107003,30,1.5847860538827259,1,658,24,male,FALSE,Flowers,nonword attributes,1.5197568389057752
173107003,31,0.78125,1,587,24,male,FALSE,Flowers,nonword attributes,1.7035775127768313
173107003,32,1.7182130584192439,1,2016,24,male,FALSE,Flowers,nonword attributes,0.49603174603174605
173107003,33,1.4970059880239521,1,635,24,male,FALSE,Flowers,nonword attributes,1.5748031496062993
173107003,34,1.0131712259371835,1,661,24,male,FALSE,Flowers,nonword attributes,1.51285930408472
173107003,35,1.5384615384615385,,,,,,,,
173107003,36,1.7152658662092624,1,1897,24,male,FALSE,Flowers,nonword attributes,0.5271481286241434
173107003,37,1.0775862068965518,1,593,24,male,FALSE,Flowers,nonword attributes,1.6863406408094435
173107003,38,0.9416195856873822,1,1665,24,male,FALSE,Flowers,nonword attributes,0.6006006006006006
173107003,39,1.6474464579901154,1,602,24,male,FALSE,Flowers,nonword attributes,1.6611295681063123
173107003,40,1.5923566878980893,1,709,24,male,FALSE,Flowers,nonword attributes,1.4104372355430184
173107003,41,1.4814814814814814,1,1057,24,male,FALSE,Flowers,nonword attributes,0.9460737937559129
173107003,42,1.8832391713747645,1,876,24,male,FALSE,Flowers,nonword attributes,1.1415525114155252
173107003,43,1.7513134851138354,1,967,24,male,FALSE,Flowers,nonword attributes,1.0341261633919339
173107003,44,1.1890606420927468,1,931,24,male,FALSE,Flowers,nonword attributes,1.0741138560687433
173107003,45,1.7452006980802792,1,515,24,male,FALSE,Flowers,nonword attributes,1.941747572815534
173107003,46,1.5220700152207,0,1678,24,male,FALSE,Flowers,nonword attributes,0.5959475566150179
173107003,47,1.607717041800643,,,,,,,,
173107003,48,1.5313935681470139,1,759,24,male,FALSE,Flowers,nonword attributes,1.3175230566534915
173107003,49,1.6528925619834711,1,931,24,male,FALSE,Flowers,nonword attributes,1.0741138560687433
173107003,50,1.6778523489932886,1,835,24,male,FALSE,Flowers,nonword attributes,1.1976047904191616
173107003,51,1.7152658662092624,1,1119,24,male,FALSE,Flowers,nonword attributes,0.8936550491510277
173107003,52,1.7985611510791366,1,621,24,male,FALSE,Flowers,nonword attributes,1.6103059581320451
