"participant","ratings","age","gender","exclude","IAT_condition","attribute_condition"
360739434,6,23,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
360739434,6,23,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
360739434,6,23,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
360739434,6,23,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
360739434,6,23,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
360821019,4,30,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360821019,4,30,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360821019,4,30,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360821019,4,30,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360821019,4,30,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360821019,4,30,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360952971,5,23,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360952971,5,23,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360952971,6,23,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360952971,3,23,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360952971,5,23,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
360952971,4,23,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
361741288,4,53,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
361741288,3,53,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
361741288,5,53,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
361741288,4,53,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
361741288,3,53,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
361741288,3,53,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
365913408,4,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
365913408,4,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
365913408,3,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
365913408,3,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
365913408,3,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
365913408,4,19,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
373876443,1,28,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
373876443,1,28,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
373876443,2,28,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
373876443,3,28,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
373876443,2,28,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
373876443,3,28,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
375336464,4,49,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
375336464,5,49,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
375336464,5,49,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
375336464,6,49,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
375336464,6,49,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
375336464,7,49,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
376700071,4,26,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
376700071,4,26,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
376700071,4,26,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
376700071,4,26,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
376700071,4,26,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
376700071,4,26,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
376839115,4,26,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
376839115,4,26,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
376839115,4,26,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
376839115,4,26,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
376839115,4,26,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
376839115,4,26,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
377109103,4,44,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
377109103,4,44,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
377109103,4,44,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
377109103,4,44,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
377109103,4,44,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
377109103,4,44,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
380779753,4,24,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
380779753,4,24,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
380779753,4,24,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
380779753,4,24,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
380779753,4,24,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
380779753,4,24,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
382048904,4,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
382048904,5,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
382048904,5,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
382048904,5,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
382048904,4,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
382048904,4,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
383144902,5,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
383144902,3,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
383144902,6,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
383144902,5,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
383144902,2,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
383144902,2,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
384439595,4,29,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
384439595,4,29,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
384439595,4,29,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
384439595,4,29,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
384439595,4,29,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
384439595,4,29,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
384713419,5,45,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
384713419,5,45,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
384713419,5,45,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
384713419,3,45,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
384713419,3,45,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
384713419,3,45,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
389172171,4,33,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
389172171,4,33,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
389172171,4,33,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
389172171,4,33,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
389172171,4,33,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
389172171,4,33,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
390487714,4,24,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
390487714,5,24,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
390487714,3,24,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
390487714,3,24,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
390487714,4,24,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
390487714,6,24,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
393588750,5,38,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
393588750,5,38,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
393588750,6,38,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
393588750,6,38,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
393588750,6,38,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
393588750,3,38,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
396800424,4,37,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
396800424,4,37,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
396800424,5,37,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
396800424,4,37,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
396800424,4,37,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
396800424,4,37,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
405744876,6,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
405744876,4,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
405744876,4,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
405744876,4,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
405744876,4,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
405744876,4,47,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
406246301,2,25,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
406246301,3,25,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
406246301,5,25,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
406246301,5,25,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
406246301,3,25,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
406246301,2,25,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
407590688,5,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
407590688,5,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
407590688,6,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
407590688,5,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
407590688,4,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
407590688,3,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
413837242,6,60,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
413837242,7,60,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
413837242,6,60,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
413837242,7,60,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
413837242,7,60,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
413837242,5,60,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
414094878,3,21,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
414094878,3,21,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
414094878,3,21,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
414094878,3,21,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
414094878,3,21,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
414094878,3,21,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
417841252,6,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
417841252,5,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
417841252,5,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
417841252,5,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
417841252,3,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
417841252,3,37,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
425223562,4,29,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
425223562,4,29,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
425223562,5,29,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
425223562,4,29,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
425223562,5,29,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
425223562,5,29,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
428912064,4,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
428912064,4,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
428912064,4,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
428912064,4,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
428912064,4,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
428912064,4,36,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
429063727,3,56,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
429063727,3,56,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
429063727,3,56,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
429063727,3,56,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
429063727,3,56,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
429063727,3,56,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
430687410,4,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
430687410,4,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
430687410,4,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
430687410,4,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
430687410,4,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
430687410,4,25,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
431042415,5,59,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431042415,5,59,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431042415,5,59,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431042415,5,59,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431042415,5,59,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431042415,5,59,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431150727,4,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431150727,5,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431150727,3,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431150727,5,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431150727,5,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431150727,3,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
431495949,5,32,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
431495949,5,32,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
431495949,6,32,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
431495949,5,32,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
431495949,5,32,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
431495949,6,32,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
434144185,6,59,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
434144185,6,59,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
434144185,6,59,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
434144185,6,59,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
434144185,6,59,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
434144185,6,59,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
439252569,6,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
439252569,6,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
439252569,6,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
439252569,6,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
439252569,6,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
439252569,7,38,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
439671712,5,41,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
439671712,5,41,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
439671712,6,41,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
439671712,4,41,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
439671712,5,41,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
439671712,6,41,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
441575607,4,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
441575607,3,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
441575607,5,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
441575607,5,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
441575607,5,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
441575607,4,23,"male",TRUE,"Insects-Chinese IAT","nonword attributes"
448410452,4,23,"female",TRUE,"Flowers-Chinese IAT","nonword attributes"
448410452,4,23,"female",TRUE,"Flowers-Chinese IAT","nonword attributes"
448410452,4,23,"female",TRUE,"Flowers-Chinese IAT","nonword attributes"
448410452,4,23,"female",TRUE,"Flowers-Chinese IAT","nonword attributes"
448410452,4,23,"female",TRUE,"Flowers-Chinese IAT","nonword attributes"
448410452,4,23,"female",TRUE,"Flowers-Chinese IAT","nonword attributes"
448934224,5,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
448934224,6,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
448934224,6,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
448934224,3,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
448934224,5,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
448934224,6,35,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
450934173,4,56,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
450934173,4,56,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
450934173,4,56,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
450934173,4,56,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
450934173,4,56,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
