"date","time","group","subject","build","blocknum","trialnum","blockcode","trialcode","pretrialpause","posttrialpause","windowcenter","trialduration","trialtimeout","blocktimeout","response","correct","latency","inwindow","stimulusnumber1","stimulusitem1","stimulusvpos1","stimulushpos1","stimulusonset1","stimulusnumber2","stimulusitem2","stimulusvpos2","stimulushpos2","stimulusonset2","stimulusnumber3","stimulusitem3","stimulusvpos3","stimulushpos3","stimulusonset3","stimulusnumber4","stimulusitem4","stimulusvpos4","stimulushpos4","stimulusonset4","stimulusnumber5","stimulusitem5","stimulusvpos5","stimulushpos5","stimulusonset5","stimulusnumber6","stimulusitem6","stimulusvpos6","stimulushpos6","stimulusonset6","stimulusnumber7","stimulusitem7","stimulusvpos7","stimulushpos7","stimulusonset7","stimulusnumber8","stimulusitem8","stimulusvpos8","stimulushpos8","stimulusonset8","stimulusnumber9","stimulusitem9","stimulusvpos9","stimulushpos9","stimulusonset9"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","6","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1011","0","1","middle_rectangle","50pct","50pct","-14","2","pic2.jpg","50","40","-14","2","insect2.jpg","50","58","-14","1","left_rectangle","15pct","15pct","-14","1","right_rectangle","15pct","85pct","-14","3","empty        full","15","15","-14","3","empty        empty","15","85","-14","1","Press E","4","15","-14","1","Press I","4","85","-14"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","7","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","1031","0","1","middle_rectangle","50pct","50pct","-15","3","pic3.jpg","50","40","-15","4","flower4.jpg","50","58","-15","1","left_rectangle","15pct","15pct","-15","1","right_rectangle","15pct","85pct","-15","1","top          bottom","15","15","-15","1","top          top","15","85","-15","1","Press E","4","15","-15","1","Press I","4","85","-15"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","8","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","834","0","1","middle_rectangle","50pct","50pct","-15","6","pic5.jpg","50","40","-15","1","insect1.jpg","50","58","-15","1","left_rectangle","15pct","15pct","-15","1","right_rectangle","15pct","85pct","-15","5","fast         slow","15","15","-15","5","fast         fast","15","85","-15","1","Press E","4","15","-15","1","Press I","4","85","-15"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","9","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","476","0","1","middle_rectangle","50pct","50pct","-15","2","pic2.jpg","50","40","-15","1","flower1.jpg","50","58","-15","1","left_rectangle","15pct","15pct","-15","1","right_rectangle","15pct","85pct","-15","2","bottom       top","15","15","-15","2","bottom       bottom","15","85","-15","1","Press E","4","15","-15","1","Press I","4","85","-15"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","10","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","469","0","1","middle_rectangle","50pct","50pct","-15","4","pic4.jpg","50","40","-15","3","insect3.jpg","50","58","-15","1","left_rectangle","15pct","15pct","-15","1","right_rectangle","15pct","85pct","-15","4","full         empty","15","15","-15","4","full         full","15","85","-15","1","Press E","4","15","-15","1","Press I","4","85","-15"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","11","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","324","0","1","middle_rectangle","50pct","50pct","-15","5","pic5.jpg","50","40","-15","2","flower2.jpg","50","58","-15","1","left_rectangle","15pct","15pct","-15","1","right_rectangle","15pct","85pct","-15","3","empty        full","15","15","-15","3","empty        empty","15","85","-15","1","Press E","4","15","-15","1","Press I","4","85","-15"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","12","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","885","0","1","middle_rectangle","50pct","50pct","-15","1","pic1.jpg","50","40","-15","6","insect6.jpg","50","58","-15","1","left_rectangle","15pct","15pct","-15","1","right_rectangle","15pct","85pct","-15","6","slow         fast","15","15","-15","6","slow         slow","15","85","-15","1","Press E","4","15","-15","1","Press I","4","85","-15"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","13","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","279","0","1","middle_rectangle","50pct","50pct","-15","5","pic5.jpg","50","40","-15","5","flower5.jpg","50","58","-15","1","left_rectangle","15pct","15pct","-15","1","right_rectangle","15pct","85pct","-15","2","bottom       top","15","15","-15","2","bottom       bottom","15","85","-15","1","Press E","4","15","-15","1","Press I","4","85","-15"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","14","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","446","0","1","middle_rectangle","50pct","50pct","-15","3","pic3.jpg","50","40","-15","2","insect2.jpg","50","58","-15","1","left_rectangle","15pct","15pct","-15","1","right_rectangle","15pct","85pct","-15","4","full         empty","15","15","-15","4","full         full","15","85","-15","1","Press E","4","15","-15","1","Press I","4","85","-15"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","15","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","594","0","1","middle_rectangle","50pct","50pct","-15","2","pic2.jpg","50","40","-15","2","flower2.jpg","50","58","-15","1","left_rectangle","15pct","15pct","-15","1","right_rectangle","15pct","85pct","-15","6","slow         fast","15","15","-15","6","slow         slow","15","85","-15","1","Press E","4","15","-15","1","Press I","4","85","-15"
"060417","16:54:42","18299042","932514700","4.0.10.0","1","16","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","373","0","1","middle_rectangle","50pct","50pct","-15","6","pic5.jpg","50","40","-15","5","insect5.jpg","50","58","-15","1","left_rectangle","15pct","15pct","-15","1","right_rectangle","15pct","85pct","-15","5","fast         slow","15","15","-15","5","fast         fast","15","85","-15","1","Press E","4","15","-15","1","Press I","4","85","-15"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","1","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","2687","0","1","middle_rectangle","50pct","50pct","3","5","pic5.jpg","50","40","3","3","flower3.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","6","slow         fast","15","15","3","6","slow         slow","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","2","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","4019","0","1","middle_rectangle","50pct","50pct","4","2","pic2.jpg","50","40","4","2","insect2.jpg","50","58","4","1","left_rectangle","15pct","15pct","4","1","right_rectangle","15pct","85pct","4","1","top          bottom","15","15","4","1","top          top","15","85","4","1","Press E","4","15","4","1","Press I","4","85","4"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","3","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","2297","0","1","middle_rectangle","50pct","50pct","3","4","pic4.jpg","50","40","3","6","flower6.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","5","fast         slow","15","15","3","5","fast         fast","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","4","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1688","0","1","middle_rectangle","50pct","50pct","4","3","pic3.jpg","50","40","4","1","insect1.jpg","50","58","4","1","left_rectangle","15pct","15pct","4","1","right_rectangle","15pct","85pct","4","2","bottom       top","15","15","4","2","bottom       bottom","15","85","4","1","Press E","4","15","4","1","Press I","4","85","4"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","5","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","2396","0","1","middle_rectangle","50pct","50pct","4","6","pic5.jpg","50","40","4","4","flower4.jpg","50","58","4","1","left_rectangle","15pct","15pct","4","1","right_rectangle","15pct","85pct","4","3","empty        full","15","15","4","3","empty        empty","15","85","4","1","Press E","4","15","4","1","Press I","4","85","4"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","6","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1068","0","1","middle_rectangle","50pct","50pct","3","1","pic1.jpg","50","40","3","5","insect5.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","4","full         empty","15","15","3","4","full         full","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","7","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","1366","0","1","middle_rectangle","50pct","50pct","3","2","pic2.jpg","50","40","3","1","flower1.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","1","top          bottom","15","15","3","1","top          top","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","8","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","587","0","1","middle_rectangle","50pct","50pct","3","5","pic5.jpg","50","40","3","6","insect6.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","4","full         empty","15","15","3","4","full         full","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","9","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","783","0","1","middle_rectangle","50pct","50pct","3","3","pic3.jpg","50","40","3","2","flower2.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","5","fast         slow","15","15","3","5","fast         fast","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","10","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","945","0","1","middle_rectangle","50pct","50pct","1","4","pic4.jpg","50","40","1","3","insect3.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","2","bottom       top","15","15","1","2","bottom       bottom","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","11","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","944","0","1","middle_rectangle","50pct","50pct","4","1","pic1.jpg","50","40","4","5","flower5.jpg","50","58","4","1","left_rectangle","15pct","15pct","4","1","right_rectangle","15pct","85pct","4","6","slow         fast","15","15","4","6","slow         slow","15","85","4","1","Press E","4","15","4","1","Press I","4","85","4"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","12","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1564","0","1","middle_rectangle","50pct","50pct","3","6","pic5.jpg","50","40","3","4","insect4.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","3","empty        full","15","15","3","3","empty        empty","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","13","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","1198","0","1","middle_rectangle","50pct","50pct","3","3","pic3.jpg","50","40","3","6","flower6.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","5","fast         slow","15","15","3","5","fast         fast","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","14","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1110","0","1","middle_rectangle","50pct","50pct","3","2","pic2.jpg","50","40","3","6","insect6.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","4","full         empty","15","15","3","4","full         full","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","15","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","2781","0","1","middle_rectangle","50pct","50pct","3","6","pic5.jpg","50","40","3","2","flower2.jpg","50","58","3","1","left_rectangle","15pct","15pct","3","1","right_rectangle","15pct","85pct","3","1","top          bottom","15","15","3","1","top          top","15","85","3","1","Press E","4","15","3","1","Press I","4","85","3"
"060417","16:54:41","320134009","94271740","4.0.10.0","1","16","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","1200","0","1","middle_rectangle","50pct","50pct","2","5","pic5.jpg","50","40","2","2","insect2.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","2","bottom       top","15","15","2","2","bottom       bottom","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","1","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","3907","0","1","middle_rectangle","50pct","50pct","7","1","pic1.jpg","50","40","7","6","insect6.jpg","50","58","7","1","left_rectangle","15pct","15pct","7","1","right_rectangle","15pct","85pct","7","2","bottom       top","15","15","7","2","bottom       bottom","15","85","7","1","Press E","4","15","7","1","Press I","4","85","7"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","2","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","2707","0","1","middle_rectangle","50pct","50pct","1","6","pic5.jpg","50","40","1","1","flower1.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","5","fast         slow","15","15","1","5","fast         fast","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","3","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1408","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","1","insect1.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","6","slow         fast","15","15","1","6","slow         slow","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","4","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","1060","0","1","middle_rectangle","50pct","50pct","1","4","pic4.jpg","50","40","1","5","flower5.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","4","full         empty","15","15","1","4","full         full","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","5","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","864","0","1","middle_rectangle","50pct","50pct","1","5","pic5.jpg","50","40","1","2","insect2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","1","top          bottom","15","15","1","1","top          top","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","6","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","251","0","1","middle_rectangle","50pct","50pct","1","2","pic2.jpg","50","40","1","4","flower4.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","3","empty        full","15","15","1","3","empty        empty","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","7","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","964","0","1","middle_rectangle","50pct","50pct","1","6","pic5.jpg","50","40","1","5","insect5.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","2","bottom       top","15","15","1","2","bottom       bottom","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","8","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","3624","0","1","middle_rectangle","50pct","50pct","1","1","pic1.jpg","50","40","1","2","flower2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","3","empty        full","15","15","1","3","empty        empty","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","9","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","2148","0","1","middle_rectangle","50pct","50pct","1","4","pic4.jpg","50","40","1","3","insect3.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","4","full         empty","15","15","1","4","full         full","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","10","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","1994","0","1","middle_rectangle","50pct","50pct","1","5","pic5.jpg","50","40","1","3","flower3.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","6","slow         fast","15","15","1","6","slow         slow","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","11","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","542","0","1","middle_rectangle","50pct","50pct","1","2","pic2.jpg","50","40","1","4","insect4.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","5","fast         slow","15","15","1","5","fast         fast","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","12","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","707","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","6","flower6.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","1","top          bottom","15","15","1","1","top          top","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","13","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","698","0","1","middle_rectangle","50pct","50pct","1","4","pic4.jpg","50","40","1","6","insect6.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","6","slow         fast","15","15","1","6","slow         slow","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","14","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","679","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","2","flower2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","5","fast         slow","15","15","1","5","fast         fast","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","15","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","992","0","1","middle_rectangle","50pct","50pct","1","1","pic1.jpg","50","40","1","5","insect5.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","3","empty        full","15","15","1","3","empty        empty","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:54:39","224214270","40530475","4.0.10.0","1","16","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","623","0","1","middle_rectangle","50pct","50pct","1","2","pic2.jpg","50","40","1","3","flower3.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","2","bottom       top","15","15","1","2","bottom       bottom","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","1","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","14916","0","1","middle_rectangle","50pct","50pct","4","1","pic1.jpg","50","40","4","4","insect4.jpg","50","58","4","1","left_rectangle","15pct","15pct","4","1","right_rectangle","15pct","85pct","4","1","top          bottom","15","15","4","1","top          top","15","85","4","1","Press E","4","15","4","1","Press I","4","85","4"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","2","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1522","0","1","middle_rectangle","50pct","50pct","2","5","pic5.jpg","50","40","2","2","flower2.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","5","fast         slow","15","15","2","5","fast         fast","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","3","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","2301","0","1","middle_rectangle","50pct","50pct","2","4","pic4.jpg","50","40","2","3","insect3.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","4","full         empty","15","15","2","4","full         full","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","4","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","3868","0","1","middle_rectangle","50pct","50pct","2","3","pic3.jpg","50","40","2","4","flower4.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","2","bottom       top","15","15","2","2","bottom       bottom","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","5","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","5026","0","1","middle_rectangle","50pct","50pct","1","6","pic5.jpg","50","40","1","2","insect2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","3","empty        full","15","15","1","3","empty        empty","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","6","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1109","0","1","middle_rectangle","50pct","50pct","2","2","pic2.jpg","50","40","2","1","flower1.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","6","slow         fast","15","15","2","6","slow         slow","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","7","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1176","0","1","middle_rectangle","50pct","50pct","1","4","pic4.jpg","50","40","1","1","insect1.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","2","bottom       top","15","15","1","2","bottom       bottom","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","8","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1032","0","1","middle_rectangle","50pct","50pct","1","6","pic5.jpg","50","40","1","5","flower5.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","6","slow         fast","15","15","1","6","slow         slow","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","9","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","707","0","1","middle_rectangle","50pct","50pct","2","5","pic5.jpg","50","40","2","5","insect5.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","4","full         empty","15","15","2","4","full         full","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","10","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","2362","0","1","middle_rectangle","50pct","50pct","2","1","pic1.jpg","50","40","2","6","flower6.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","5","fast         slow","15","15","2","5","fast         fast","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","11","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1077","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","6","insect6.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","1","top          bottom","15","15","1","1","top          top","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","12","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1520","0","1","middle_rectangle","50pct","50pct","1","2","pic2.jpg","50","40","1","3","flower3.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","3","empty        full","15","15","1","3","empty        empty","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","13","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","18","0","1841","0","1","middle_rectangle","50pct","50pct","1","5","pic5.jpg","50","40","1","2","insect2.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","6","slow         fast","15","15","1","6","slow         slow","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","14","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","18","1","1801","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","1","flower1.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","4","full         empty","15","15","1","4","full         full","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","15","RMTS_test_1","A_negative_synonyms_right","750","0","0","0","0","0","23","1","5193","0","1","middle_rectangle","50pct","50pct","2","6","pic5.jpg","50","40","2","1","insect1.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","3","empty        full","15","15","2","3","empty        empty","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:53:54","443458155","584142627","4.0.10.0","1","16","RMTS_test_1","A_positive_antonyms_left","750","0","0","0","0","0","23","0","962","0","1","middle_rectangle","50pct","50pct","2","4","pic4.jpg","50","40","2","5","flower5.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","5","fast         slow","15","15","2","5","fast         fast","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:53:46","805629999","871816184","4.0.10.0","1","1","RMTS_test_2","A_positive_synonyms_right","750","0","0","0","0","0","23","1","8560","0","1","middle_rectangle","50pct","50pct","2","1","pic1.jpg","50","40","2","1","flower1.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","6","slow         fast","15","15","2","6","slow         slow","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:53:46","805629999","871816184","4.0.10.0","1","2","RMTS_test_2","A_negative_antonyms_left","750","0","0","0","0","0","23","0","2063","0","1","middle_rectangle","50pct","50pct","2","2","pic2.jpg","50","40","2","3","insect3.jpg","50","58","2","1","left_rectangle","15pct","15pct","2","1","right_rectangle","15pct","85pct","2","4","full         empty","15","15","2","4","full         full","15","85","2","1","Press E","4","15","2","1","Press I","4","85","2"
"060417","16:53:46","805629999","871816184","4.0.10.0","1","3","RMTS_test_2","A_positive_synonyms_right","750","0","0","0","0","0","23","1","822","0","1","middle_rectangle","50pct","50pct","1","3","pic3.jpg","50","40","1","5","flower5.jpg","50","58","1","1","left_rectangle","15pct","15pct","1","1","right_rectangle","15pct","85pct","1","2","bottom       top","15","15","1","2","bottom       bottom","15","85","1","1","Press E","4","15","1","1","Press I","4","85","1"
